Gary Trousdale
Dwight H. Little
Cody Cameron
Richard Donner
Mikael Salomon
Stefan Ruzowitzky
Michael Polish
David Lean
Robert Redford
Bob Odenkirk
Stanley Kubrick
Sergio Leone
Steven Seagal
Ryan Fleck
Malcolm D. Lee
Scott Ziehl
Taylor Hackford
Will Speck
Christopher Nolan
Phil Alden Robinson
Susanne Bier
Fred Schepisi
Bruce Macdonald
Myles Berkowitz
Dean DeBlois
Christian E. Christiansen
Neema Barnette
John Eng
George W. Hill
Josef Rusnak
Ash Brannon
Marc F. Adler
Kenneth Lonergan
Sue Corcoran
Scott Stewart
Risa Bramon Garcia
Roger Michell
Fernando Meirelles
Adrienne Shelly
Clark Johnson
John Michael McDonagh
Nathan Greno
Mimi Leder
William Eubank
Christian Duguay
Zach Braff
Henry Selick
Daniel Myrick
Michael Taliferro
Rodman Flender
Bob Clark
Peter Kosminsky
Robert Wise
Mark DiSalle
Jean-Pierre Jeunet
Genndy Tartakovsky
Ira Sachs
Jane Campion
Bryan Bertino
J.J. Abrams
Austin Chick
Jerry Lewis
Jessy Terrero
Christopher Guest
Jeff Franklin
David Frankel
J.B. Rogers
Paul Gross
Eddie O'Flaherty
David Wain
Frederik Du Chau
Michael D. Olmos
Michael Winterbottom
Brad Lewis
Brendan Malloy
Nick Hamm
Gregor Jordan
Floria Sigismondi
Rob Schmidt
Peter Ramsey
David Kellogg
Sylvester Stallone
Peter Hedges
Don Mancini
Neill Dela Llana
Kyle Rankin
Kevin Bray
Richard Schenkman
James Fargo
Jamie Blanks
Livingston Oden
Paul Fierlinger
John Hoffman
Eli Roth
Molly Bernstein
Albert Hughes
Ice Cube
Darnell Martin
Ron Underwood
Michael Meredith
Stewart Hendler
Jan de Bont
Marco Schnabel
Oxide Pang Chun
Douglas Aarniokoski
Robert Schwentke
Rob Pritts
Matthew Robinson
Olatunde Osunsanmi
John Schlesinger
Emily Young
John Waters
Patrick Hughes
John Pasquin
Roman Polanski
Jim Gillespie
Mark Pellington
Christine Jeffs
Doug McHenry
Sam Peckinpah
Don Roos
Michael Lehmann
Pedro Almodóvar
Tyler Perry
Martin McDonagh
Pece Dingo
Bob Rafelson
Leonard Nimoy
Eric Till
Kevin Macdonald
Nick Gomez
Mike Leigh
George Armitage
Katie Aselton
Britt Allcroft
Peter Godfrey
David Zucker
Feroz Abbas Khan
Stevan Mena
Jake Scott
Mike Bigelow
Matt Johnson
Simon Shore
Brandon Camp
Seth MacFarlane
Jonathan Frakes
Rob Thomas
Hugh Johnson
Jean-François Richet
Steve Bendelack
Matt Eggers
Mary Lambert
Richard Attenborough
Wes Craven
Mark Illsley
Andy Garcia
Michael Sucsy
Colin Trevorrow
Sally Potter
Drew Goddard
Peter Hastings
Udayan Prasad
Dave Green
Douglas Trumbull
John Singleton
Sara Sugarman
Brett Leonard
Alfonso Cuarón
Daston Kalili
Noam Murro
Joe Camp
Gareth Edwards
Nelson McCormick
Gurinder Chadha
John Lafia
Busby Berkeley
Mike de Seve
D.W. Griffith
Phil Joanou
Greg Coolidge
Scott Speer
Anna Boden
Keith Gordon
Brian Henson
Matt Williams
Robert Duvall
James DeMonaco
Irwin Winkler
Jim Rash
Jonathan Kaplan
Geoff Murphy
Tuck Tucker
Matthew Bright
Renny Harlin
Andrew Wilson
Fran Rubel Kuzui
Cédric Klapisch
Jim Abrahams
Gary Nelson
James Kerwin
J. Mackye Gruber
John McTiernan
Alison Maclean
Betty Thomas
Jonathan Parker
Andrew Gurland
Will Finn
Bob Peterson
David McNally
George Ogilvie
Kurt Voss
Mark Herman
Kasi Lemmons
Alex Rivera
Ol Parker
Pierre Coffin
Costa-Gavras
Peter Cattaneo
Linda Mendoza
Alex Proyas
K.S. Sivachandran
Carroll Ballard
Lori Silverbush
Peter Werner
Willard Huyck
Eric Valette
Ivan Reitman
Rick Montano
Lloyd Bacon
Eduardo Sánchez
Marc Lawrence
Curtis Hanson
Benedek Fliegauf
John Bonito
Julian Schnabel
Jerry Belson
Bryan Spicer
Kevin Lima
Michael J. Bassett
Michael Haneke
Jennifer Lee
Stuart Paton
Don Hall
Chris Koch
Paul Dinello
Robert Iscove
Jodie Foster
Rakesh Roshan
Mike Binder
Nick Cassavetes
Richard Thorpe
Rob Zombie
Brenda Chapman
Robert Ben Garant
Raja Gosnell
Albert Magnoli
Gary Winick
James Algar
Stephen Milburn Anderson
Tyler Oliver
John Sayles
Blake Edwards
Conrad Vernon
William Shatner
Mike Cahill
Joby Harold
Patricia Rozema
Mark Helfrich
Jason Moore
Dave McKean
John Glen
John Whitesell
Sean Penn
David DeCoteau
John Frankenheimer
David Fincher
John Carl Buechler
Zak Penn
Eric Brevig
Elmo de Witt
Brian Koppelman
David Dobkin
Ruben Fleischer
John Sanford
Gary Sherman
Uli Edel
Larry Charles
Katsuhiro Ôtomo
Larry Clark
Sidney Lumet
Laurent Bouhnik
Bill Condon
Stephen J. Anderson
Aki Kaurismäki
Stephen Sommers
Adam Goldberg
Robert Luketic
Brian Gibson
Stuart Baird
Ian Gamazon
Stephen Carpenter
Richard LaGravenese
Tom DiCillo
Aaron Seltzer
Henry Hobson
Jonathan Levine
Fina Torres
Michael Patrick Jann
Mateo Gil
Vicky Jenson
Jason Trost
Jeff Nichols
Darren Lynn Bousman
Javier Abad
Michael McGowan
Bruce Malmuth
Julie Taymor
Victor Fleming
Masayuki Ochiai
William Dear
Kenneth Johnson
David Anspaugh
John R. Leonetti
David Slade
James Cox
Richard Kelly
Richard Shepard
Joshua Marston
Cosimo Alemà
Patrick Gilmore
Jesse Dylan
Allen Coulter
Jill Sprecher
Marcus Nispel
Steve Martino
Carl Franklin
Billy Kent
Fred Carpenter
Benh Zeitlin
John Ottman
Irvin Kershner
Jon Erwin
Warren Beatty
Jeremy Kagan
Greg Harrison
Dennis Iliadis
Rob Bowman
Peter Faiman
Karen Moncrieff
Nanette Burstein
Steve Pink
Elizabeth Banks
Kurt Hale
Brad Furman
Joseph Kahn
Allison Anders
Tony Scott
Nick Tomnay
Robert Lee King
Jerry Zaks
Jon Amiel
Abel Ferrara
Tom Schulman
Harry Beaumont
Paul Greengrass
Franc. Reyes
Xavier Gens
Ethan Coen
Herb Freed
Tom Gormican
Joe Dante
Peter Chelsom
David Schwimmer
Kirk De Micco
Kate Connor
Van M. Pham
Alan J. Pakula
Todd Phillips
Steve Shill
Paul Weitz
Milos Forman
Jason Marsden
Fred Wolf
Mike Mills
Chris Columbus
Barnaby Thompson
Robert Stromberg
Rocky Morton
Paul Fox
Kris Pearn
Sean Durkin
Sai Varadan
Rob Letterman
Hans Petter Moland
Paul Donovan
George Ratliff
Zach Cregger
Eli Craig
Matthew Watts
Duncan Jones
John Patrick Shanley
Allan Arkush
Michel Gondry
Joel Bergvall
Laura Lau
Simon West
Mel Brooks
Rupert Wyatt
Newt Arnold
Colin Strause
Matty Rich
Ben Affleck
Tom Ford
Anthony Leondis
Keith Parmer
Mitch Davis
David Yates
Dan Bradley
Andrew Traucki
Christian Alvart
Marcos Siega
Andrew Currie
Alister Grierson
Ted Demme
Emmett Malloy
Brad Anderson
Tony Giglio
Laurie Collyer
Christopher Cain
Kevin Allen
Rob Minkoff
Alan Shapiro
Robert Towne
Robert Moresco
David Mirkin
Andrew Marton
Michael Apted
Lasse Hallström
Clive Barker
Carter Smith
Jonathan Newman
Kenny Ortega
Luis Llosa
Randy Barbato
Griffin Dunne
John Cameron Mitchell
Steve Trenbirth
Siddharth Anand
Lisa Azuelos
Luke Greenfield
Deon Taylor
Álex de la Iglesia
John Turturro
Ernest R. Dickerson
Peter Lepeniotis
Frank Miller
Andrew Adamson
Vincent Ward
Steven R. Monroe
Todd Strauss-Schulson
Anthony Russo
Robert Mulligan
Allen Hughes
James Wong
Joe Ranft
David Worth
Terry Zwigoff
Frank Capra
David Silverman
Matthew Robbins
Yaron Shani
John Curran
Kirk Wise
Edward Burns
Eric Bress
Russ Meyer
P.J. Hogan
Mark Dindal
Marcus Dunstan
Josh Boone
Jean Duval
Brad J. Silverman
Tony Gilroy
Cal Brunker
Marianna Palka
Kent Alterman
Leo Mittler
Espen Sandberg
Miranda July
George Schaefer
Dean Semler
Simon Wincer
Salvador Carrasco
Todd Robinson
Andrew Jarecki
Jay Oliva
John Requa
Mary McGuckian
Phil Morrison
Jason Reitman
David Bowers
George Hickenlooper
Agnieszka Holland
Glen Morgan
Martin Brest
Tony Jaa
Jeff Lowell
Rick Bieber
Dagur Kári
Raman Hui
Emilio Estevez
George Stevens
Wes Anderson
Tom Tykwer
Frank Coraci
Andy Fickman
Roger Vadim
Keenen Ivory Wayans
Tamra Davis
Mary Pat Kelly
Ari Kirschenbaum
Alejandro Amenábar
Eric Darnell
Chris Nahon
Jeremy Sims
Nancy Walker
Baltasar Kormákur
Éric Tessier
Kelly Makin
Ralph Zondag
John Boorman
E. Elias Merhige
Trey Parker
Anthony Hickox
Louis Morneau
D.J. Caruso
Robert Altman
Vicente Amorim
Jonathan Liebesman
James Watkins
Alex Zamm
Joel Schumacher
Nash Edgerton
Salim Akil
Julie Anne Robinson
Peter Sollett
Ben Younger
Tom Green
Jim Sheridan
Joe Johnston
Lawrence Kasanoff
Rob Reiner
Sofia Coppola
Ryan Murphy
J.C. Chandor
J.S. Cardone
Joshua Michael Stern
Doug Atchison
Sam Weisman
Franco Zeffirelli
Katherine Dieckmann
King Vidor
Marçal Forés
Mark Rosman
John Asher
Scott Kalvert
Richard Linklater
Gregory Poirier
Jeff Wadlow
Gary Eck
Julian Jarrold
Todd Graff
Gnana Rajasekaran
Billy Ray
Francis Ford Coppola
William A. Fraker
Amy Holden Jones
Steve Gomer
Roger Hawkins
Lisa Cholodenko
Ole Bornedal
F. Gary Gray
Jean-Marie Poiré
Jacob Aaron Estes
Charles Chaplin
David O. Russell
William Kaufman
Tony Maylam
Nicholas Meyer
Seth Rogen
Maurice Joyce
Imtiaz Ali
Phillip Noyce
Jorma Taccone
John Luessenhop
Daniel Sackheim
Victor Nunez
Mike Flanagan
Lee Sternthal
Oliver Parker
Ossie Davis
Jay Chandrasekhar
Digby Cook
Sam Fell
Matt Piedmont
David Nutter
Sheldon Lettich
Scott Moore
Forest Whitaker
Andy Wachowski
David E. Talbert
Douglas Cheek
Ben Wheatley
Rowdy Herrington
Stewart Raffill
Jason Maurer
Ridley Scott
John Sturges
Liz Friedlander
David Caffrey
Guillermo del Toro
Michael Corrente
Khalid Mohamed
Justin Lin
Derek Cianfrance
Phil Lord
Andrew Erwin
Mark Levin
Paul Thomas Anderson
George Sidney
Chris Buck
Qasim Basir
Jeffrey Nachmanoff
Jonathan Demme
Rick Famuyiwa
Gabriele Muccino
Brian Dannelly
David Twohy
Jeff Garlin
Roger Spottiswoode
Christopher McQuarrie
Jeff Crook
Andy Cadiff
Joe Carnahan
Dan O'Bannon
Robert M. Young
Joe Roth
James Toback
Karan Johar
Robert Pulcini
Jason Friedberg
Marc Forster
Brian De Palma
Neill Blomkamp
Léa Pool
Anthony Hemingway
John Woo
Benson Lee
Andrew Niccol
Charlie Kaufman
Grant Heslov
Jim Hanon
Moustapha Akkad
Maggie Greenwald
Robert Rodriguez
Nigel Cole
Harold Ramis
Scott McGehee
Joseph Ruben
Andrew Hyatt
Paul W.S. Anderson
James Foley
Garrett White
Raymond De Felitta
Alan Jacobs
Allan Dwan
Brian Levant
Alexander Witt
Troy Byer
Alan Poul
Wolfgang Petersen
Mary Harron
Paul Feig
Mark Tonderai
Peter MacDonald
Russell Mulcahy
Kimberly Peirce
Melville Shavelson
Eric Goldberg
Steve Rash
Adam Rifkin
Robert Z. Leonard
David Ayer
Tom Hanks
Vivek Agnihotri
Alan Parker
Robert Marcarelli
Mark Piznarski
Don Coscarelli
Terry George
Måns Mårlind
Lori Petty
Annabel Jankel
Tod Williams
Oliver Blackburn
Mark Romanek
Hector Echavarria
Gary Sinyor
Michael Cristofer
Peter Askin
Valerie Faris
John Bruno
Ron Shelton
Alan Alda
Craig Bolotin
Stephen Chbosky
Dito Montiel
Ronald Neame
Rod Lurie
Darren Stein
Colin Minihan
Gina Prince-Bythewood
Gore Verbinski
Mark Neveldine
Gregory Dark
Jon Hurwitz
Stephen Herek
Frank Darabont
James Marsh
Mike Nawrocki
Anthony Minghella
Alex Cox
Richard J. Lewis
Ray Lawrence
Russell Holt
Michael Cuesta
Fedor Bondarchuk
Reginald Hudlin
Demian Lichtenstein
David Siegel
Nora Ephron
Jeff Nathanson
Michael Curtiz
Neil LaBute
Gil Kenan
Cassandra Nicolaou
Robby Henson
John Herzfeld
Nicholaus Goossen
Steven Quale
John Fortenberry
Pat O'Connor
James Mather
Josh Trank
Paul Solet
Steve Miner
Robert Zemeckis
Alfred Hitchcock
Diane Keaton
Rich Christiano
Kevin Hooks
Matthew Vaughn
Tommy O'Haver
Marcel Langenegger
David Webb Peoples
Rob Hardy
Hart Bochner
Scott Waugh
Bernardo Bertolucci
Tim Hill
Gaspar Noé
Taylor Scott Olson
Sean Byrne
McG
Olivier Megaton
Jesse Vaughan
M. Night Shyamalan
Deepa Mehta
Debra Granik
Greg Mclean
Malcolm Goodwin
Peter Segal
Adam McKay
Sajid Khan
Nicholas Stoller
Ronald F. Maxwell
Danny Leiner
Justin Chadwick
Josh Gordon
Colin Higgins
Ronny Yu
John Lee Hancock
Eric Nicholas
James Isaac
Chris Wedge
Alice Wu
Louis Leterrier
Joachim Rønning
Joe Berlinger
Pete Travis
Thomas Carter
Sylvain White
Andrea Di Stefano
Diane English
Damien O'Donnell
George A. Romero
Ben Falcone
Michael Hoffman
Travis Legge
Richard Loncraine
Peter M. Cohen
Florent-Emilio Siri
Stuart Beattie
Jill Culton
Lewis Milestone
Tomm Moore
Gary Rogers
Peter Paige
Martin Scorsese
Howard Deutch
R.J. Cutler
Jonathan Mostow
Lexi Alexander
Scandar Copti
Albert Brooks
Peter Lord
Michael Gornick
Ernie Barbarash
Evan Goldberg
Daniel Barnz
Brian Robbins
Woody Allen
Paul Michael Glaser
Pitof
Bradley Parker
David Batty
Mike Figgis
Simon Wells
Hayden Schlossberg
Chuck Sheetz
Kimble Rendall
Paul Hunter
Mark Andrews
Adam Marcus
Tom Holland
Jon Gunn
Mike Gabriel
Steve Buscemi
Bob Dolman
Terence Davies
Hideo Nakata
Charles Matthau
Troy Nixey
Bill Paxton
Christopher Landon
Lawrence Kasdan
Paul Verhoeven
Craig Mazin
Mark Duplass
James Ponsoldt
Drake Doremus
Charles Shyer
Jean-Marc Vallée
Mike Newell
Noah Baumbach
Ang Lee
Lena Dunham
Kevin Rodney Sullivan
Patrick Doughtie
Neal Brennan
Oren Moverman
Benny Boom
Scott Cooper
Ken Kwapis
Rick Rosenthal
Wayne Wang
Tate Taylor
Jon Favreau
Kinka Usher
Corbin Bernsen
Tran Anh Hung
Niki Caro
Patrick Tatopoulos
John Schultz
Guy Ritchie
Frank LaLoggia
Rob McKittrick
Emma-Kate Croghan
Sam Taylor-Johnson
Daniel Taplitz
George Gallo
Paul Bolger
Yvette Kaplan
Roger Kumble
Nicolas Roeg
Andrew Fleming
Kerry Conran
Vadim Perelman
Charles Robert Carner
David W. Williams
Stephen St. Leger
Denzel Washington
Vipul Amrutlal Shah
Tony Goldwyn
Michael Crichton
James McTeigue
Peter Spierig
Akira Kurosawa
Alejandro González Iñárritu
Oliver Hirschbiegel
Camille Delamarre
Nicholas Jarecki
Joan Chen
Fred Durst
Carlos Saldanha
Ryan Coogler
Brad Peyton
Asif Kapadia
Beeban Kidron
Nicole Holofcener
Agustín Díaz Yanes
Max Mayer
Tom Kalin
Adam Rapp
Andy Tennant
Rawson Marshall Thurber
Leon Ichaso
Fred Walton
John Gray
Dave Meyers
Jean-Paul Rappeneau
Jon Poll
Alex Kendrick
Angela Robinson
Bronwen Hughes
Gary Hardwick
Rafa Lara
Davis Guggenheim
Kevin Greutert
Gorio
Mike McCoy
C. Jay Cox
Mira Nair
Joe Nussbaum
James Wan
Jason Winer
Michael Lawrence
Spike Jonze
Enrico Guazzoni
Jamie Thraves
Kathryn Bigelow
John Moore
Corey Yuen
Andrés Muschietti
Hyung-rae Shim
Harry Elfont
Raj Thiruselvan
David Michôd
Danny DeVito
Tim Robbins
Pierre Morel
Whit Stillman
Neil Burger
Edward Norton
Brad Bird
Jonas Elmer
Kris Isacsson
David Hackl
Kevin Brodie
Charles Stone III
Vic Sarin
Fede Alvarez
Jim Fall
Carl Rinsch
Jon Shear
Philip Zlotorynski
Dan Rush
Patrice Leconte
Mark Rydell
Jaume Balagueró
Vincent Gallo
Floyd Mutrux
Stephen Gaghan
George P. Cosmatos
David Atkins
Antoine Fuqua
Ron Clements
Paul McGuigan
Bob Saget
Daniel Stamm
Florian Henckel von Donnersmarck
Ki-duk Kim
David S. Goyer
Niels Arden Oplev
Guy Hamilton
Theodore Witcher
Yash Chopra
James Ivory
Christopher Spencer
Timur Bekmambetov
Adam Brooks
Andrew Bujalski
Dave Borthwick
Takashi Shimizu
Kevin Reynolds
Michael Bay
Gary Halvorson
William H. Macy
Tim Conrad
Eric Leighton
Patty Jenkins
Kari Skogland
John Lasseter
Neil Jordan
Tim Blake Nelson
Anton Holden
Sarah Smith
William Cottrell
Michael Clancy
Randall Rubin
David Cronenberg
Shane Carruth
Oliver Stone
H.B. Halicki
Breck Eisner
Kar Wai Wong
Frédéric Auburtin
Nicolas Bonilauri
Chris Weitz
Harmony Korine
Stephen Norrington
David M. Matthews
Shane Acker
Rajkumar Hirani
Vikram Bhatt
Daniel Schechter
John Carpenter
Mort Nathan
Ricky Gervais
George Jackson
Jonathan Glazer
Steven Lisberger
Tyler Gillett
Chris Sanders
Francesca Gregorini
David Gordon Green
Trent Cooper
Christophe Gans
Bob Gosse
Dave Filoni
Buzz Kulik
Mabrouk El Mechri
Rob Hedden
Larry Blamire
Wallace Wolodarsky
John Musker
Joe Russo
Marcus Raboy
Jan Pinkava
Christopher Leitch
Craig R. Baxley
Tim Johnson
Damien Dante Wayans
Thomas Bezucha
Romesh Sharma
Fenton Bailey
Alejandro Agresti
Karey Kirkpatrick
Dewey Nicks
Tommy Lee Jones
James Gray
Ed Decter
Peter Berg
David Moreau
David Soren
Don Bluth
Michael Mann
Chris Renaud
Richard Curtis
Tony Bill
Frank Perry
Scott Storm
Mike Hodges
Youssef Delara
Kenneth Branagh
Tom Vaughan
Burr Steers
John Polson
Richard Brooks
Joss Whedon
Darin Scott
Pawel Pawlikowski
Rebecca Miller
Lee Unkrich
John Huston
Ralph Nelson
Doug Liman
Stephen Frears
Jean-Jacques Annaud
Goran Dukic
Ken Del Conte
Michael Tollin
Mike Nichols
Howard McCain
Dean Parisot
Ringo Lam
John McNaughton
Gavin Wiesen
Frank Nissen
Joel Coen
John A. Davis
Michael Rymer
Mark A.Z. Dippé
Anton Corbijn
Michael Lembeck
Dominic Sena
Xavier Palud
David Duchovny
Kirsten Sheridan
Mark Mylod
Gary Chapman
Rick Friedberg
Sidney J. Furie
Jay Roach
Martin Ritt
Kevin Donovan
Michael Patrick King
Marilyn Agrelo
Brandon Landers
Jessie Nelson
Tony Kaye
David G. Evans
Garry Marshall
Jennifer Chambers Lynch
Atom Egoyan
Michael Tiddes
Terrence Malick
Robert Sarkies
Deborah Kaplan
Steven Shainberg
Amy Heckerling
Ash Baron-Cohen
Martin Campbell
Scott Walker
Björn Stein
Loveleen Tandan
Garth Jennings
Gil Junger
Danny Pang
Deb Hagan
Alex Kurtzman
Michael Feifer
Clint Eastwood
Rian Johnson
Des McAnuff
Antonio Banderas
Jennifer Flackett
Joon-ho Bong
Kevin Munroe
Roger Donaldson
Luc Besson
Maryam Keshavarz
Peter H. Hunt
François Ozon
Andrey Konchalovskiy
Lewis Gilbert
Ed Harris
Siddiq Barmak
Stuart Ortiz
Michael Skolnik
Vondie Curtis-Hall
Norman Ferguson
Mark Brown
Joshua Seftel
Wally Pfister
Mathieu Kassovitz
Michael Walker
Spike Lee
Walter Murch
Ryan Little
Stephen Kay
Janusz Kaminski
Alejandro Monteverde
Joey Lauren Adams
Kelly Reichardt
Steve 'Spaz' Williams
Les Mayfield
Richard Eyre
Ellory Elkayem
Roland Emmerich
Jennifer Yuh
Michael Dinner
William Brent Bell
Mark Waters
Roger Avary
Jeff Tremaine
J.A. Bayona
Walter Hill
Jeremy Leven
Simon Sandquist
Ryûhei Kitamura
Mark Steven Johnson
Paco Plaza
Julio DePietro
Jonathan Meyers
Clare Kilner
Christopher Erskin
Peter Hewitt
Andrew Stanton
Reinhard Klooss
Adam Shankman
Warren Coleman
Donald Petrie
Matt Reeves
Thomas L. Phillips
Rupert Sanders
David Raynr
Jessica Bendinger
Blair Hayes
Lone Scherfig
Yurek Bogayevicz
David Leland
David Carson
Penny Marshall
Duncan Tucker
Roger Allers
Richard Ayoade
David Levien
Robert B. Weide
Will Gluck
Brian Percival
Michael Schultz
Lloyd Kaufman
Bryan Singer
Antony Hoffman
Chris Rock
Steven Soderbergh
Matt Cimber
Maggie Carey
Gonzalo López-Gallego
Christopher Smith
Nora Twomey
Greg Mottola
Wil Shriner
Jeannot Szwarc
Bill Duke
Charles Martin Smith
Luke Wilson
Sharon Greytak
Philip Kaufman
Eric Bross
Tim Story
Damon Santostefano
Shawn Levy
Nicolas Winding Refn
Tom Hooper
Gregory Nava
Jared Hess
Kim Jee-woon
Brian A Miller
Jerome Robbins
Mel Gibson
Chris Butler
István Szabó
Drew Barrymore
William A. Graham
Rand Ravich
Jon M. Chu
Stephan Elliott
DJ Pooh
Ben Stiller
Rich Moore
Brian Helgeland
Barry Sonnenfeld
Mitchell Lichtenstein
Andrzej Bartkowiak
Paul Weiland
Michael Caton-Jones
Bruce Dellis
Jay Russell
Nicholas Hytner
Michael Worth
Damir Catic
Rachel Talalay
Gabor Csupo
Mark Osborne
Scott Hicks
Geoffrey Sax
Michelle Joy Lloyd
Mike Mitchell
Piyush Dinker Pandya
Jason Holt
Peter Care
Patrick Stettner
Peter Hyams
John Milius
Lynn Shelton
Barry Levinson
Steve Antin
Richard Benjamin
Judd Apatow
Michael Chapman
Bibo Bergeron
Andrew Dominik
Jaume Collet-Serra
Jody Hill
Lance Rivera
Patricia Cardoso
Rob Marshall
Don Scardino
Michael Mayer
Olivier Assayas
Jamaa Fanaka
Wayne Beach
Joshua Logan
Steve Hickner
Tim Fywell
Vera Farmiga
Peyton Reed
Peter Medak
Marc Schölermann
Martin Weisz
James Bobin
Glenn Ficarra
Gillian Armstrong
Sam Levinson
Justin Zackham
Henry King
Luis Mandoki
John Cassavetes
Ron Howard
Paul Abascal
Nancy Meyers
Philip G. Atwell
Eric Schaeffer
