Name,RTC Mean,RTA Mean,IMDB Mean
Hollywood Pictures,39.496841809241424,59.978157955046584,6.3932906631415438
Bungalow Productions,11.000000000000002,24.999999999999996,4.7999999999999998
Azoff Entertainment,83.000000000000028,87.0,7.4999999999999991
Les Films du Loup,85.999999999999972,74.999999999999972,6.4999999999999991
Bellwether Pictures,90.999999999999972,87.0,7.3000000000000007
Rysher Entertainment,49.999999999999993,70.000000000000028,6.9000000000000004
Prettybird,24.000000000000004,15.999999999999998,3.8999999999999995
Jumbo Pictures,26.000000000000004,30.000000000000004,4.9999999999999991
H.B. Halicki Mercantile Co.,24.000000000000004,77.000000000000014,6.4999999999999991
Hammerhead Productions,10.000000000000002,15.999999999999998,4.7000000000000002
Embassy International Pictures,98.000000000000043,90.0,7.9999999999999982
Crunk Pictures,82.000000000000014,82.000000000000014,7.4000000000000012
Brothers McMullen Productions,90.999999999999972,59.999999999999986,6.5999999999999988
World of Wonder,29.000000000000004,76.0,6.2999999999999989
Stone Group Pictures,20.149441679609883,51.84592558726289,5.5443665102516446
Emperor Multimedia Group (EMG),17.999999999999996,27.0,4.9999999999999991
"Carousel Picture Company, The",10.000000000000002,24.999999999999996,4.0999999999999996
First Light Production,59.999999999999986,52.000000000000007,6.5999999999999988
Walt Disney Television Animation,61.000000000000007,55.000000000000014,6.4999999999999991
Code Entertainment,29.000000000000004,46.0,5.5999999999999996
Abandon Entertainment,15.999999999999998,30.000000000000004,5.4000000000000004
Arts Council of England,78.585881514480505,65.269887518660795,7.0027585733289825
Palo Vista Productions,83.999999999999986,87.0,7.4999999999999991
Cross Creek Pictures,74.899933244296008,63.364027649763528,6.8410525505948288
Largo Entertainment,43.0,34.999999999999993,5.7999999999999998
Calimari Productions,29.000000000000004,43.0,6.0
Ghoulardi Film Company,83.999999999999986,90.0,7.9999999999999982
Plaudit Productions,24.999999999999996,34.999999999999993,6.0
WIP,74.000000000000028,85.000000000000014,7.4999999999999991
Vertigo Films,71.0,52.000000000000007,6.4000000000000004
Discovery Films,100.00000000000004,87.0,7.9000000000000021
Code Productions,7.9999999999999982,30.000000000000004,3.3999999999999999
Bergman Lustig Productions,79.999999999999972,85.999999999999972,7.4999999999999991
Bluegrass Films,22.248595461286989,50.793700396801178,6.2497999967998981
Carolco Pictures,44.396331450670857,53.081060443940899,6.0609402684340479
Seed Productions,13.999999999999996,31.0,6.0
Clinica Estetico,94.0,74.000000000000028,7.1000000000000005
Caruso / Mendelsohn Productions,76.0,30.000000000000004,5.2000000000000002
Ziehl & Zal,66.999999999999972,66.999999999999972,6.5999999999999988
Palace Pictures,100.00000000000004,78.0,7.3000000000000007
Fade In Films,62.999999999999993,66.999999999999972,6.5999999999999988
Forensic Films,40.0,44.999999999999993,5.5
"Film Department, The",24.999999999999996,74.999999999999972,7.4000000000000012
Instinctive Film,26.000000000000004,36.999999999999993,5.7999999999999998
R.P. Productions,78.192816847502002,75.087896948111663,7.5369729891232407
Mulberry Square Productions,85.999999999999972,55.000000000000014,6.0
Turner Pictures (I),7.9999999999999982,63.999999999999979,6.2999999999999989
Canal+ España,92.000000000000014,88.999999999999986,7.5999999999999979
