Hot Season,Budget,Director RT Critical Average,Director RT Public Average,Director IMDB Average,Producer RT Critical Average,Producer RT Public Average,Producer IMDB Average,Screenwriter RT Critical Average,Screenwriter RT Public Average,Screenwriter IMDB Average,Actors RT Critical Average,Actors RT Public Average,Actors IMDB Average,Gross
1,35000000.0,52.383064868850013,63.21532774912172,6.8193184492405372,0.0,56.818561630810386,6.1195596988661753,59.501127280870037,75.660831051047467,7.2523484351943432,47.077803050385064,72.218408183344707,6.8698907169138037,255959475.0
1,2000000.0,49.999999999999993,43.0,5.7000000000000011,49.999999999999993,43.0,5.7000000000000011,49.999999999999993,43.0,5.7000000000000011,49.999999999999993,43.0,5.7000000000000002,7369373.0
1,6900000.0,67.504412647221969,67.13793237384246,7.2062927825653906,62.161081071680208,58.335238064140945,6.5069193939989765,92.000000000000014,83.000000000000028,7.3000000000000007,83.15318858224974,78.109425079421072,7.2332330008890304,41410568.0
1,45000000.0,30.577769702841316,58.583274063507218,6.4171644828537788,51.380930314660539,60.547502012882411,6.5810333535091576,37.034946604455172,61.835412460907044,6.6763415287563639,36.154154756181534,55.017273488733991,6.1107817512616842,70141876.0
1,18000000.0,4.8989794855663567,35.496478698597699,4.636809247747852,2.0,34.999999999999993,4.2999999999999998,2.0,34.999999999999993,4.2999999999999998,37.752736578103715,56.395145750642307,6.2337876365823019,10501938.0
1,37000000.0,57.358521598799953,73.972968035627687,6.8971008402081528,37.022191012821125,56.527110065807491,6.1984934519832802,59.371710435189598,70.992957397195411,7.0498226928058267,40.135428429999671,56.692733762430684,6.2776050510612089,150394119.0
0,55000000.0,49.427640160517768,62.014694972209512,6.628359775371865,46.967138046410732,60.351892175741355,6.7389392352238415,50.293810829869756,66.211669566116598,6.7176865835782493,41.307637557312262,56.08920659835605,6.4926994331105838,71565669.0
0,7000000.0,41.833001326703773,42.130748865881777,6.4621977685614054,0.0,58.460868939187556,6.484315570198393,47.17693980316534,46.596976478049584,6.4076730885701778,61.501084736595715,67.832911280183453,6.9938366365330689,32241649.0
1,53000000.0,35.473818949612124,44.627901222996762,6.0847831864232687,44.018466102412184,56.661506249312829,6.3338352439255035,28.687066092898519,49.005871312507246,5.9121681205461778,28.76238056175514,43.770213715373124,5.7702057439327499,45207112.0
0,1500000.0,61.749493925051766,59.699246226397193,7.2484481097680487,58.925310064815541,73.057314093792314,6.9568777557833084,64.087079501189223,68.168645067174452,7.1982635287139924,66.064109261739759,65.792472839445011,6.8077735607307472,7372734.0
1,45000000.0,87.086164228309002,69.856996786291887,6.8934751758456345,51.264971978201935,59.485737672314741,6.3662190714825577,54.829150496636544,56.920758277457452,6.3628699237839967,57.009575103164941,63.705438432280921,6.7593151258796498,88625922.0
0,150000000.0,32.756678708318397,38.948684188300902,5.6444663166680336,51.264971978201935,59.485737672314741,6.3662190714825577,36.999999999999993,41.000000000000007,5.4000000000000004,36.200596303662628,52.599446335239691,6.127507767623217,21392758.0
1,100000000.0,46.439885994392036,63.752099702837462,6.551988492790132,44.018466102412184,56.661506249312829,6.3338352439255035,62.881114921257613,59.876022356285759,6.3832457663171134,49.308282777052575,58.107776878467178,6.4762043734042249,71736101.0
0,35000000.0,16.036765677654216,57.698025891143878,5.6438433107755142,17.958212508025582,43.738337276020609,5.2338766003971111,5.5000000000000009,58.447007449904191,5.314792302488887,24.417606250922443,55.703072966400349,5.8477690414267727,59843754.0
0,20000000.0,7.9999999999999982,38.999999999999993,4.5,27.276363393971721,59.899916527487775,6.0745370193949766,7.9999999999999982,38.999999999999993,4.5,7.9999999999999973,38.999999999999993,4.5,2000000.0
0,35000000.0,51.968422642910234,54.281112919579748,5.6296051177073014,0.0,60.041313024742273,6.4022575769085694,28.057438524302,42.686533479473212,5.719476484825246,37.66563708413458,52.328529525740009,5.9445395972128141,68915888.0
1,20000000.0,30.000000000000004,33.0,3.8999999999999995,51.264971978201935,59.485737672314741,6.3662190714825577,30.000000000000004,33.0,3.8999999999999995,28.843140067609912,40.111949857725953,4.5858248860946089,16988996.0
0,47000000.0,49.780308303413449,70.109802598269781,6.7286817989701619,0.0,58.243155936953556,6.3428092747358882,48.999999999999993,66.999999999999972,6.4999999999999991,23.263214676364047,53.82243609259681,5.8816537571692704,29781453.0
0,2000000.0,92.819397451323056,79.880655382645585,7.26374720231974,75.619195562227659,69.319535172830115,7.0156204810290612,83.341496824953794,74.043485952730151,7.155718093655536,83.409850932240602,76.80626039172823,7.2728353897508446,24800000.0
1,11000000.0,70.664699636431735,64.017001052282978,6.8045333297614539,59.645735441437232,67.360336769998781,6.7032962971249077,87.50480461883086,77.824967719366668,7.0924945544523075,45.82883336243026,53.631706877081349,6.2893576253786447,10214647.0
0,19000000.0,52.621288467691471,54.990908339470096,6.2928530890209089,72.963140154030825,64.105209037251683,6.9215903246594594,37.547969230230933,51.209497027614745,6.2659902735662536,47.806783369153948,63.505446904598045,6.8078236387072417,39123589.0
1,6000000.0,56.568542494923776,42.661458015403085,6.1449165982948877,79.999999999999972,52.000000000000007,6.4000000000000004,79.999999999999972,52.000000000000007,6.4000000000000004,48.564903979504813,54.532115744111451,6.2554784921236362,1030920.0
1,14000000.0,35.473818949612124,44.627901222996762,6.0847831864232687,38.846946447595201,56.256865622340342,6.1886690819564798,41.545541477755002,51.853453754577707,6.2413363262797912,69.353718402585073,63.316698634193436,6.5810022818958158,35856053.0
1,10000000.0,35.118539286448843,54.287514229515878,5.9891707169184709,77.000000000000014,74.999999999999972,7.3000000000000007,56.519287907626186,69.407512824284893,6.8702207509459985,77.000000000000014,74.999999999999972,7.3000000000000007,1562800.0
1,175000000.0,29.41589592770196,62.406682723171897,6.3765674606490768,0.0,58.460868939187556,6.484315570198393,27.144696273058205,55.076807365538201,5.6927698934151678,47.288924638562115,60.714637714652305,6.4917708301264589,100289690.0
1,60000000.0,54.110997033874753,68.971008402081509,6.8483574673055729,23.430749027719962,36.606010435446251,5.7965506984757749,55.757079615402652,65.488334186427693,6.958414512743893,53.537708539955474,60.148824439633188,6.6805395270815033,80070736.0
0,2000000.0,29.000000000000004,31.0,4.5999999999999996,26.381811916545843,34.770677301427419,4.6989360497882915,45.694638635183445,32.465366161495858,5.0754310161798086,29.000000000000004,31.0,4.5999999999999996,636706.0
0,20000000.0,59.470338062410477,61.266592755726521,6.7935348008558112,52.973515351766771,61.68747378187286,6.6290080535602813,54.11753539994065,51.903915137966735,6.3375715962949268,49.547316205958204,62.068503728806007,6.6904856666358183,882710.0
1,38000000.0,28.693967741585833,42.0407767246407,5.5035569278386829,38.312881058665482,59.226596905957734,6.1572379517879279,21.0,27.0,5.4000000000000004,34.010146287208904,46.816464148584522,6.0054708125008887,22770864.0
0,12500000.0,51.174806507149007,37.752587612034361,5.5173147586047655,59.096461949036012,43.906135993000227,5.8284766832514565,62.999999999999993,46.0,6.0,41.463519946299463,44.139147466892346,5.8688211506445667,7000000.0
0,30000000.0,42.000000000000007,82.000000000000014,6.9000000000000004,42.000000000000007,82.000000000000014,6.9000000000000004,32.224972160321826,71.372685096974905,6.5580540535840113,43.111584721900748,73.772657960575643,6.6933002667906747,38432823.0
0,3000000.0,24.999999999999996,74.000000000000028,6.0999999999999996,24.999999999999996,74.000000000000028,6.0999999999999996,24.999999999999996,74.000000000000028,6.0999999999999996,24.999999999999996,74.000000000000028,6.0999999999999988,2848587.0
0,2500000.0,86.555875665859418,76.347173689434953,7.5111526259066821,44.338832885494583,0.0,6.4624247256447198,93.390228205437523,85.91724556804084,7.8593220231765226,83.5203276065468,81.828625386406742,7.674816221761243,5274005.0
0,11900000.0,87.0,82.000000000000014,7.4999999999999991,87.0,82.000000000000014,7.4999999999999991,71.868115905008551,73.64965543462904,7.2141016151377535,87.0,82.000000000000014,7.4999999999999991,48856.0
1,220000000.0,69.294547052211868,76.048906656204323,7.2915019645337518,0.0,58.243155936953556,6.3428092747358882,59.236625024500043,66.408168795597646,6.8069001477471947,58.415119014047754,67.211845325919342,6.8883679172587433,262030663.0
1,80000000.0,61.508144603380281,55.551212794854898,6.296642018870604,43.492270196026283,58.682758627967992,6.4899479975454035,25.006317604868652,38.063914960261059,5.5443665102516446,43.510394394616604,48.077083086959867,5.9287665132120466,20950820.0
1,80000000.0,25.426100735865173,61.415029819575892,5.9200649879656515,51.264971978201935,59.485737672314741,6.3662190714825577,32.784975622837266,57.944282968561097,5.9834797143244511,37.940631764178683,61.86660764465389,6.5451529744182269,110101975.0
0,17000000.0,42.985442968006033,64.0535652783811,6.7099295021427565,31.170871309116016,45.213944333636213,6.0619151738237473,43.0,46.0,6.7000000000000011,50.981447962428184,60.72039643694827,6.66149018437698,27163593.0
0,5000000.0,72.569286173054167,64.198979244911669,6.8495854312372959,100.00000000000004,85.999999999999972,7.7000000000000002,88.93672237011134,78.464254133112689,7.3325634567263043,89.230639078691624,78.554833621478792,7.3652461396725073,4306697.0
1,9000000.0,92.819397451323056,79.880655382645585,7.26374720231974,75.619195562227659,69.319535172830115,7.0156204810290612,77.344074213025223,69.546498110237337,6.9560559469183501,76.076517598907287,70.139593725061587,6.9395020564175107,63600000.0
1,18000000.0,80.97575863520855,65.556251814665572,7.0372302077543134,85.999999999999972,78.0,7.3000000000000007,77.226298301971326,66.943704297585683,7.0137776383108328,71.590596647508534,70.074058418941945,7.0452527894565868,41300105.0
0,9000000.0,36.223895208457144,55.652744046716066,5.7468856445084358,37.022191012821125,56.527110065807491,6.1984934519832802,36.949078792969132,55.448815405249213,6.0786446398698297,36.98695431519257,53.440204145495755,6.2211986179492866,80571655.0
0,8000000.0,66.999999999999972,85.000000000000014,7.5999999999999979,66.999999999999972,85.000000000000014,7.5999999999999979,48.895523728135537,60.397054019700718,6.6311268355914166,53.107337560698205,64.600447715547645,6.7197413675463453,15070285.0
1,5500000.0,21.0,24.000000000000004,5.2999999999999998,21.0,24.000000000000004,5.2999999999999998,21.0,24.000000000000004,5.2999999999999998,42.628633475582774,49.370776533803536,6.2665583570976509,28468.0
0,50000000.0,22.021321510945409,44.78822062330871,5.6630029674192937,42.000000000000007,78.0,6.2999999999999989,42.000000000000007,78.0,6.2999999999999989,38.224854515027339,65.093386829055348,6.2728511521410297,105807520.0
1,5000000.0,79.769314668843052,77.044553382902919,7.0820986481068626,50.971647016304892,55.171069631883036,6.3800588809668879,40.805943962921503,62.32366295182316,6.4195204786723421,53.526846542221868,63.341519911669629,6.4147790377541289,5308707.0
1,225000000.0,59.71332851356668,75.158958379394349,7.2444272403139696,43.492270196026283,58.682758627967992,6.4899479975454035,37.034946604455172,61.835412460907044,6.6763415287563639,50.447550727813812,59.653989011336883,6.6255940033512042,291045518.0
0,35000000.0,16.492422502470639,42.059481689626175,5.7131427428342798,40.816663263917093,55.226805085936292,6.4000000000000004,31.038584040772712,56.526107897270649,6.0296175820420057,37.79294489068625,62.380832343316321,6.3350382230650135,54149098.0
1,28000000.0,85.000000000000014,90.0,7.4999999999999991,85.000000000000014,90.0,7.4999999999999991,85.000000000000014,90.0,7.4999999999999991,85.000000000000014,90.0,7.4999999999999991,38372662.0
0,7700000.0,13.0,77.000000000000014,6.4999999999999991,13.0,77.000000000000014,6.4999999999999991,39.722649151508769,75.73946267877659,7.3287256863009596,37.895896836519242,76.485579490496207,6.5275512252501322,882290.0
1,27500000.0,67.832923159681243,58.402276761178463,6.5555631310625646,0.0,58.460868939187556,6.484315570198393,57.089797945724499,55.231143266802519,6.4407689984317438,44.605017608652666,54.876523871692733,6.2329822498580585,148761765.0
1,47000000.0,61.539711740747393,67.313612126471895,6.7298632021934512,0.0,60.041313024742273,6.4022575769085694,54.000000000000007,51.0,6.0,47.874398568772925,55.291876372165575,6.3597231477337539,60240295.0
1,12000000.0,85.000000000000014,85.000000000000014,7.4999999999999991,85.000000000000014,85.000000000000014,7.4999999999999991,85.000000000000014,85.000000000000014,7.4999999999999991,69.710785887271584,76.310996376842127,7.1781116923625241,1442338.0
1,75000000.0,75.510857001502714,75.307239093664364,7.2893438542304523,38.846946447595201,56.256865622340342,6.1886690819564798,82.000000000000014,83.000000000000028,7.4000000000000012,60.949907224521382,70.344077134879782,7.1223812695796527,157299717.0
1,10000000.0,46.043457732885358,57.688820407423833,5.8694122363316747,0.0,60.041313024742273,6.4022575769085694,31.769857552165021,54.018864230869987,6.0105859963135497,42.163582005030584,55.941375923275302,6.1380887407094775,25358996.0
0,32000000.0,83.367131421342506,81.329352765455226,7.6431550624592655,73.457470688827868,74.893257373411132,6.8992753242641367,72.976529975510047,69.468961951694183,7.0013752405697787,51.862244523960015,60.948225023866407,6.5399838459680657,16640210.0
1,50000000.0,25.55672576274819,43.610858026257525,5.3730344756097255,38.846946447595201,56.256865622340342,6.1886690819564798,8.4686269665968865,44.590252224170904,4.3586792761230386,33.10779849646508,54.656996956709825,5.607621135691943,33644788.0
1,55000000.0,43.336145336735527,54.83154702842404,5.8948349922662482,17.958212508025582,43.738337276020609,5.2338766003971111,33.963542225944352,47.904751689612844,5.4256288186997814,48.146953442196093,54.924289431277124,6.059382253484622,93932896.0
1,125000000.0,49.427640160517768,62.014694972209512,6.628359775371865,38.846946447595201,56.256865622340342,6.1886690819564798,46.921990199744542,57.925017003476519,6.4855530255988754,44.40643599315954,55.581205393390889,6.2007379289510469,186740799.0
0,30000000.0,75.498344352707491,57.445626465380286,6.8644009206922041,43.492270196026283,58.682758627967992,6.4899479975454035,75.749172176353738,66.222813232690129,7.2322004603461014,69.141394539726875,70.081040231892743,7.1777862978978071,3909149.0
0,250000.0,48.813392831113532,54.79093821953245,6.1701734968294719,76.958364257126362,75.751520256490053,7.1537277557488412,48.813392831113532,54.79093821953245,6.1701734968294719,66.999999999999972,49.999999999999993,6.0,178095.0
1,110000000.0,23.117372550909124,38.77894207427881,5.3152796983042672,3.0000000000000004,15.999999999999998,3.5999999999999996,13.828919721384123,26.405099666100327,4.528655793019837,23.638191697116934,54.068595883893245,6.0875913700867335,48097081.0
0,35000000.0,61.326142566859161,56.098291229981378,6.3591876075675593,36.002944393114973,49.03195508775913,5.8096308023689884,61.613771041908436,51.822417433490358,6.0139288794178718,31.677739520118109,46.551943928171731,5.4528600579226074,112692062.0
1,16000000.0,17.999999999999996,52.000000000000007,4.2000000000000002,42.295383447228019,55.283678040256277,6.3151253356633488,17.999999999999996,52.000000000000007,4.2000000000000002,21.934609473477849,58.806429211121952,5.1852024530594845,13922211.0
1,12500000.0,77.071395471990755,73.891812807644612,6.9935684739623447,62.567894089282518,71.843457219278392,7.0645287571495379,62.291637031753595,69.003424496887959,6.8467842369811729,58.826053249248481,63.8850859759714,6.6338052837365806,1612957.0
0,17000000.0,90.725874707397708,78.547382900814995,7.4569126232128822,59.645735441437232,67.360336769998781,6.7032962971249077,93.205055056810437,77.736031974694882,7.4867625855198927,45.197623165414605,59.712145044854815,6.4192631679298549,71502303.0
0,5500000.0,34.000000000000007,65.999999999999972,6.5999999999999988,35.943820981774394,61.261963329211277,6.1676798641141799,29.708265027138836,64.464265445104502,6.5496153618543831,27.627540105568087,57.220511056133724,6.3272710255579412,1060512.0
0,17000000.0,44.999999999999993,41.000000000000007,5.0999999999999996,42.295383447228019,55.283678040256277,6.3151253356633488,44.999999999999993,41.000000000000007,5.0999999999999996,34.432118771013016,53.980357933478594,5.6557370790629085,37667746.0
1,1488000.0,98.000000000000043,77.000000000000014,7.7000000000000002,88.194473492641208,77.391940973522523,7.4193310014072464,95.695824224442191,79.423709509280812,7.7496794740080901,98.000000000000043,77.000000000000014,7.7000000000000002,184925485.0
1,6000000.0,66.524359564723852,73.024959912692168,6.685476458546959,58.846395461286441,69.973205784240193,6.5727402697800406,68.747678562845564,76.152535117074692,6.6154193628535767,62.464358969783525,68.902186188538096,6.8374731271165077,26004026.0
1,100000000.0,39.199812543387253,42.668813410993522,6.0402617323684433,0.0,58.460868939187556,6.484315570198393,18.976149868636853,42.280070921459448,5.7465247526389733,43.865805310207378,55.597090202575792,6.3986135771934363,148438600.0
1,140000000.0,49.896948893358477,51.385207554697239,6.3645595340899375,44.018466102412184,56.661506249312829,6.3338352439255035,66.799965463516415,65.944074295521091,6.8122081918872492,47.119483083630001,63.81001538590322,6.3817348530062743,176654505.0
1,50000000.0,34.985711369071801,46.647615158762399,5.7965506984757749,43.492270196026283,58.682758627967992,6.4899479975454035,55.618044420725795,60.178670888181756,6.6168472082031471,68.323050760337523,64.597264764605541,6.8806378979855785,50824620.0
1,24000000.0,33.324265050151908,52.717670174153533,5.5632237776123699,62.999999999999993,59.000000000000014,6.2000000000000011,64.465891463753863,65.116007637016281,6.5547069340249404,64.954521951671822,67.154676849355027,6.6729425786999199,16304786.0
0,65000000.0,66.538209196972602,70.393807145663601,7.3184046659671553,78.192816847502002,75.087896948111663,7.5369729891232407,62.104091202508542,67.433107872450378,7.1159709529524058,58.258279015119491,63.480963860635576,6.7644737839626581,2070920.0
0,50000000.0,36.833435315999765,60.257872701660624,6.4105313325653013,42.790737798440205,53.764737388021061,6.5364671100023459,50.678021236794443,66.228317196171744,6.8014964497308519,42.941469141896199,59.470307069740564,6.5509108788182928,26599248.0
1,32000000.0,83.000000000000028,72.0,6.8000000000000007,0.0,58.243155936953556,6.3428092747358882,61.817215584303064,63.942217831410986,6.6991694028651345,37.84375867784567,58.268849724086891,6.5696583139003444,101470202.0
1,100000000.0,68.069133841840099,65.94945625224797,6.8455705108652385,57.544458616553385,63.675356295326232,6.7266701839538161,58.740351189363381,73.341321136360861,7.0646967919634269,58.469810124259944,62.482818233011237,6.6430021532880437,107518682.0
0,80000000.0,26.05168512665287,51.022063776729418,5.9659487921182288,41.851290171760823,65.069167166731532,6.3658617809798796,31.74093964956667,35.233687939614086,5.5495454169735039,26.972269930990013,45.803851312897216,6.0008671803563729,23169033.0
0,82500000.0,38.859976919589798,49.451142769293163,6.8878941768425976,38.846946447595201,56.256865622340342,6.1886690819564798,36.406017122225904,63.413859848997362,6.9919359456672039,31.503083368536782,57.042574504571689,6.5437219829542883,81168265.0
0,13000000.0,57.999999999999986,40.0,6.0999999999999996,69.12181799273489,61.069704426939062,6.6223074379243601,30.804338362794013,35.723399283408511,6.0382240090372985,39.828025748743329,49.349186534656042,6.2618832394719997,4919896.0
1,25000000.0,50.705115633865603,48.558534746314614,6.051032715784026,66.999999999999972,44.999999999999993,6.0999999999999996,59.430173917811331,47.998651429764102,6.3052399311732028,53.71591464033213,42.449899597988725,5.944017045377163,11603545.0
1,80000000.0,75.297087528943564,79.143114818306145,7.6013854991631824,0.0,62.244368085570713,6.7167119229601608,81.000000000000028,85.999999999999972,7.8000000000000016,67.41640786499876,77.303949195225329,7.2702025563382726,104054514.0
0,28000000.0,25.426100735865173,61.415029819575892,5.9200649879656515,0.0,60.041313024742273,6.4022575769085694,17.0,59.000000000000014,5.0999999999999996,32.255955813718167,52.700042751290006,5.745639864145339,60400856.0
0,43000000.0,21.681357558087395,54.928391657041395,5.0350865442973554,0.0,60.041313024742273,6.4022575769085694,26.000000000000004,65.999999999999972,4.9999999999999991,26.000000000000004,65.999999999999972,4.9999999999999991,24430272.0
0,8000000.0,20.149441679609883,56.20498198558559,4.6303347611160905,31.859064644147981,75.835347958587249,6.3403469936589429,29.000000000000004,81.000000000000028,6.7000000000000011,25.805495946315869,74.784609690826557,6.5266019407307176,17394881.0
0,43000000.0,25.514701644346154,49.989998999799944,5.0950956811427988,0.0,60.041313024742273,6.4022575769085694,57.65305527629436,62.089953764742333,6.5643951630161146,39.880282593321787,56.555677507761779,6.3978423843749077,37035515.0
1,5500000.0,84.166501650003269,79.899937421752711,7.2972597596632127,65.37240937708394,66.801801294672728,6.8063651552604787,92.000000000000014,83.999999999999986,7.4999999999999991,74.754575047620023,72.49216416250033,7.2433414736146764,6217849.0
0,1125000.0,31.0,74.999999999999972,6.8000000000000007,43.840620433565952,70.887234393789072,6.6992536897776898,31.0,74.999999999999972,6.8000000000000007,45.307052866996543,59.126334955287035,6.3677212825123535,16124543.0
1,32000000.0,44.371861765090486,61.198025470717553,6.8560591413338647,44.018466102412184,56.661506249312829,6.3338352439255035,65.999999999999972,72.0,6.9999999999999991,74.727469369902394,75.26264724613857,7.0732728035254882,60328558.0
0,8000000.0,28.848992721953117,43.422740666672347,4.6149634038807523,38.846946447595201,56.256865622340342,6.1886690819564798,37.366642891095836,59.462099447699018,5.9304951684997054,28.799122769047106,49.273682444217663,5.479440113827839,17843379.0
1,25000000.0,27.459060435491963,38.183766184073569,5.1526692111953007,20.995339660687335,49.731297408837342,5.60021399904526,37.596656541035259,32.438475768728253,5.0190731330170877,27.67204161284722,32.387494569938163,4.8841443681416772,31526393.0
1,75000000.0,21.0,17.999999999999996,4.0999999999999996,51.264971978201935,59.485737672314741,6.3662190714825577,21.0,17.999999999999996,4.0999999999999996,38.366897484930647,38.659824880343415,5.3459067597099592,97387965.0
0,38000000.0,39.299105381326221,56.466363973925567,6.2785905817806578,44.338832885494583,0.0,6.4624247256447198,62.164000527174686,51.880663596860686,6.5527712404541347,45.595032857519307,52.374768962291284,6.027232313747855,17378193.0
0,25000000.0,21.633307652783941,46.647615158762399,5.6000000000000014,38.846946447595201,56.256865622340342,6.1886690819564798,11.324751652906123,43.961256724509482,5.6008664120320883,28.828017916748607,44.305039558775938,5.4391691847957446,5516708.0
0,5000000.0,74.000000000000028,53.000000000000007,6.4999999999999991,27.570509850664727,51.191665454172316,6.1041328750213317,74.000000000000028,53.000000000000007,6.4999999999999991,66.77447495753546,53.066901055663891,6.3900497425021845,27695246.0
0,12000000.0,56.94978649511436,53.714543047765829,7.5752426155015495,37.022191012821125,56.527110065807491,6.1984934519832802,56.94978649511436,53.714543047765829,7.5752426155015495,46.098864847533626,58.902229311961101,6.4543530865941934,18761993.0
0,15000000.0,86.065858377847448,79.534322979329247,7.6693165078777747,37.022191012821125,56.527110065807491,6.1984934519832802,86.065858377847448,79.534322979329247,7.6693165078777747,57.983139292380827,63.479416390857125,6.5998830899143996,26410771.0
1,25000000.0,46.439885994392036,63.752099702837462,6.551988492790132,37.022191012821125,56.527110065807491,6.1984934519832802,15.745966692414832,62.153393661244039,5.7835873865673282,16.603762620829698,63.153836651109451,6.1307325194449191,41076865.0
0,8000000.0,22.000000000000004,48.000000000000007,6.2000000000000011,22.000000000000004,48.000000000000007,6.2000000000000011,22.000000000000004,48.000000000000007,6.2000000000000011,41.664522430017861,60.675968958942498,6.4116814774991751,26068955.0
